0   , , , 52     
1   , , , 52     
2   , , , 52     
3   , , , 52     
4   , , , 52     
5   , , , 52     
6   , , , 52     
7   , , , 52     
8   , , , 52     
9   , , , 52     
10  , , , 52     
11  , , , 52     
12  , , , 52     
13  , , , 52     
14  , , , 52     
15  , , , 52     
16  , , , 52     
17  , , , 52     
18  , , , 52     
19  , , , 52     
20  , , , 52     
21  , , , 52     
22  , , , 52     
23  , , , 52     
24  , , , 52     
25  , , , 52     
26  , , , 52     
27  , , , 52     
28  , , , 52     
29  , , , 52     
30  , , , 52     
31  , , , 52     
32  , , , 52     
33  , , , 52     
34  , , , 52     
35  , , , 52     
36  , , , 52     
37  , , , 52     
38  , , , 52     
39  , , , 52     
40  , , , 52     
41  , , , 52     
42  , , , 52     
43  , , , 52     
44  , , , 52     
45  , , , 52     
46  , , , 52     
47  , , , 52     
48  , , , 52     
49  , , , 52     
50  , , , 52     
51  , , , 52     
52  , , , 51     
53  , , , 51     
54  , , , 51     
55  , , , 51     
56  , , , 51     
57  , , , 51     
58  , , , 51     
59  , , , 51     
60  , , , 51     
61  , , , 51     
62  , , , 51     
63  , , , 51     
64  , , , 51     
65  , , , 51     
66  , , , 51     
67  , , , 51     
68  , , , 51     
69  , , , 51     
70  , , , 51     
71  , , , 51     
72  , , , 51     
73  , , , 51     
74  , , , 51     
75  , , , 51     
76  , , , 51     
77  , , , 51     
78  , , , 51     
79  , , , 51     
80  , , , 51     
81  , , , 51     
82  , , , 51     
83  , , , 51     
84  , , , 51     
85  , , , 51     
86  , , , 51     
87  , , , 51     
88  , , , 51     
89  , , , 51     
90  , , , 51     
91  , , , 51     
92  , , , 51     
93  , , , 51     
94  , , , 51     
95  , , , 51     
96  , , , 51     
97  , , , 51     
98  , , , 51     
99  , , , 51     
100 , , , 51     
101 , , , 51     
102 , , , 51     
103 , , , 51     
104 , , , 51     
105 , , , 51     
106 , , , 51     
107 , , , 51     
108 , , , 51     
109 , , , 51     
110 , , , 51     
111 , , , 51     
112 , , , 51     
113 , , , 51     
114 , , , 51     
115 , , , 51     
116 , , , 51     
117 , , , 51     
118 , , , 51     
119 , , , 51     
120 , , , 51     
121 , , , 51     
122 , , , 52     
123 , , , 52     
124 , , , 52     
125 , , , 52     
126 , , , 52     
127 , , , 52     
128 , , , 52     
129 , , , 52     
130 , , , 52     
131 , , , 52     
132 , , , 52     
133 , , , 52     
134 , , , 52     
135 , , , 52     
136 , , , 52     
137 , , , 52     
138 , , , 52     
139 , , , 52     
140 , , , 52     
141 , , , 52     
142 , , , 52     
143 , , , 52     
144 , , , 52     
145 , , , 52     
146 , , , 52     
147 , , , 52     
148 , , , 52     
149 , , , 52     
150 , , , 52     
151 , , , 52     
152 , , , 53     
153 , , , 53     
154 , , , 53     
155 , , , 53     
156 , , , 53     
157 , , , 53     
158 , , , 52     
159 , , , 53     
160 , , , 53     
161 , , , 53     
162 , , , 53     
163 , , , 53     
164 , , , 53     
165 , , , 53     
166 , , , 53     
167 , , , 53     
168 , , , 53     
169 , , , 53     
170 , , , 53     
171 , , , 53     
172 , , , 53     
173 , , , 53     
174 , , , 53     
175 , , , 53     
176 , , , 53     
177 , , , 53     
178 , , , 53     
179 , , , 53     
180 , , , 53     
181 , , , 52     
182 , , , 52     
183 , , , 52     
184 , , , 52     
185 , , , 52     
186 , , , 52     
187 , , , 52     
188 , , , 52     
189 , , , 52     
190 , , , 52     
191 , , , 52     
192 , , , 52     
193 , , , 52     
194 , , , 52     
195 , , , 52     
196 , , , 52     
197 , , , 52     
198 , , , 52     
199 , , , 52     
200 , , , 52     
201 , , , 52     
202 , , , 52     
203 , , , 52     
204 , , , 52     
205 , , , 52     
206 , , , 52     
207 , , , 52     
208 , , , 52     
209 , , , 52     
210 , , , 52     
211 , , , 52     
212 , , , 52     
213 , , , 52     
214 , , , 52     
215 , , , 52     
216 , , , 51     
217 , , , 51     
218 , , , 51     
219 , , , 51     
220 , , , 51     
221 , , , 51     
222 , , , 51     
223 , , , 51     
224 , , , 51     
225 , , , 51     
226 , , , 51     
227 , , , 51     
228 , , , 51     
229 , , , 51     
230 , , , 51     
231 , , , 51     
232 , , , 51     
233 , , , 51     
234 , , , 51     
235 , , , 51     
236 , , , 51     
237 , , , 51     
238 , , , 51     
239 , , , 50     
240 , , , 50     
241 , , , 50     
242 , , , 50     
243 , , , 50     
244 , , , 50     
245 , , , 50     
246 , , , 50     
247 , , , 50     
248 , , , 50     
249 , , , 50     
250 , , , 50     
251 , , , 50     
252 , , , 50     
253 , , , 50     
254 , , , 50     
255 , , , 50     
256 , , , 50     
257 , , , 50     
258 , , , 50     
259 , , , 50     
260 , , , 50     
261 , , , 50     
262 , , , 50     
263 , , , 50     
264 , , , 50     
265 , , , 50     
266 , , , 50     
267 , , , 50     
268 , , , 50     
269 , , , 50     
270 , , , 50     
271 , , , 50     
272 , , , 50     
273 , , , 50     
274 , , , 50     
275 , , , 50     
276 , , , 50     
277 , , , 50     
278 , , , 50     
279 , , , 50     
280 , , , 50     
281 , , , 50     
282 , , , 50     
283 , , , 50     
284 , , , 50     
285 , , , 50     
286 , , , 50     
287 , , , 51     
288 , , , 51     
289 , , , 51     
290 , , , 51     
291 , , , 51     
292 , , , 51     
293 , , , 51     
294 , , , 51     
295 , , , 51     
296 , , , 51     
297 , , , 51     
298 , , , 51     
299 , , , 51     
300 , , , 51     
301 , , , 51     
302 , , , 51     
303 , , , 51     
304 , , , 51     
305 , , , 52     
306 , , , 52     
307 , , , 52     
308 , , , 52     
309 , , , 52     
310 , , , 52     
311 , , , 52     
312 , , , 52     
313 , , , 52     
314 , , , 52     
315 , , , 52     
316 , , , 52     
317 , , , 52     
318 , , , 52     
319 , , , 52     
320 , , , 52     
321 , , , 52     
322 , , , 52     
323 , , , 52     
324 , , , 52     
325 , , , 52     
326 , , , 52     
